Area code;Donor;Project Code;Session No;Oblast;Raion;Hromada;Location name;Date;Topic;Language;Facilitator;Settlement type;Gender;Age;Status;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;61;Chernihivska;Chernihivskyi;Ivanivska;Anysiv;10 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;58;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;26;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;51;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;18;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;35;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;62;Chernihivska;Chernihivskyi;Novobilouska;Khmilnytsia;11 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;56;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;64;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;31;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;42;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;69;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;66;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;64;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;64;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;58;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;63;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Andriivka;15 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;75;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;63;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;72;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;43;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;41;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;64;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Vedyltsi;16 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;79;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;37;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;65;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Karkhivka;17 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;72;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;53;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;58;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;25;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;24;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;39;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;35;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;33;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;36;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;47;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;66;Chernihivska;Prylutskyi;Ichnianska;Krupychpole;18 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;39;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;64;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;63;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;40;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;43;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;44;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;41;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;44;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;35;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;37;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;67;Chernihivska;Chernihivskyi;Novobilouska;Stary Bilous;22 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;40;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;77;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;70;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;71;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;71;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;68;Chernihivska;Chernihivskyi;Kyselivska;Voznesenske;23 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;79;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;62;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;IDP Returnee;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;71;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;56;IDP;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;69;Chernihivska;Koriukivskyi;Menska;Kyselivka;29 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;55;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;76;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;82;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;49;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;63;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;44;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;70;Chernihivska;Chernihivskyi;Mykhailo-Kotsiubynska;Hirmanka;31 May 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;57;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;71;Chernihivska;Chernihivskyi;Kiptivska;Halchyn;02 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;52;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;71;Chernihivska;Chernihivskyi;Kiptivska;Halchyn;02 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;71;Chernihivska;Chernihivskyi;Kiptivska;Halchyn;02 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;61;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;71;Chernihivska;Chernihivskyi;Kiptivska;Halchyn;02 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;88;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;71;Chernihivska;Chernihivskyi;Kiptivska;Halchyn;02 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;85;Conflict affected;
CEJ - Chernihiv;ECHO 2023;UKR-000322;71;Chernihivska;Chernihivskyi;Kiptivska;Halchyn;02 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;50;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;72;Chernihivska;Koriukivskyi;Menska;Sadove;06 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;48;Host community;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;72;Chernihivska;Koriukivskyi;Menska;Sadove;06 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;72;Chernihivska;Koriukivskyi;Menska;Sadove;06 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;72;Chernihivska;Koriukivskyi;Menska;Sadove;06 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;72;Chernihivska;Koriukivskyi;Menska;Sadove;06 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;BHA (OFDA 2022);UKR-000284;72;Chernihivska;Koriukivskyi;Menska;Sadove;06 June 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
